"","Station","Time","ID","Time1","Day","Month","Year","PM2.5","Time2","mean.R1","lo.R1","up.R1","TimeLabel"
"532","Angkasa-Kemayoran (S2)","2022-05-16T00:00:00.000Z",2,"2022-05-16T00:00:00.000Z",16,5,2022,42.5033,"2022-05-16T00:00:00.000Z",39.4049709276586,35.4926185902129,43.3172051817704,2022-05-16
"533","Angkasa-Kemayoran (S2)","2022-05-17T00:00:00.000Z",2,"2022-05-17T00:00:00.000Z",17,5,2022,40.084,"2022-05-17T00:00:00.000Z",43.1693372413052,39.24231431843,47.0963887982828,2022-05-17
"534","Angkasa-Kemayoran (S2)","2022-05-18T00:00:00.000Z",2,"2022-05-18T00:00:00.000Z",18,5,2022,80.062,"2022-05-18T00:00:00.000Z",46.5273400844231,42.611894647101,50.4430448290336,2022-05-18
"535","Angkasa-Kemayoran (S2)","2022-05-19T00:00:00.000Z",2,"2022-05-19T00:00:00.000Z",19,5,2022,NA,"2022-05-19T00:00:00.000Z",48.3237419562493,44.3822894773947,52.2654936143883,2022-05-19
"536","Angkasa-Kemayoran (S2)","2022-05-20T00:00:00.000Z",2,"2022-05-20T00:00:00.000Z",20,5,2022,64.6683,"2022-05-20T00:00:00.000Z",45.5761120026241,41.6580249872312,49.4944030519903,2022-05-20
"537","Angkasa-Kemayoran (S2)","2022-05-21T00:00:00.000Z",2,"2022-05-21T00:00:00.000Z",21,5,2022,NA,"2022-05-21T00:00:00.000Z",46.2874580616382,42.3499705530861,50.225034856089,2022-05-21
"538","Angkasa-Kemayoran (S2)","2022-05-22T00:00:00.000Z",2,"2022-05-22T00:00:00.000Z",22,5,2022,53.71,"2022-05-22T00:00:00.000Z",44.2609060050587,40.3020059565778,48.2197921488187,2022-05-22
"539","Angkasa-Kemayoran (S2)","2022-05-23T00:00:00.000Z",2,"2022-05-23T00:00:00.000Z",23,5,2022,NA,"2022-05-23T00:00:00.000Z",47.1715079554852,43.1960803844915,51.146883111122,2022-05-23
"540","Angkasa-Kemayoran (S2)","2022-05-24T00:00:00.000Z",2,"2022-05-24T00:00:00.000Z",24,5,2022,59.4,"2022-05-24T00:00:00.000Z",49.599515985413,45.6625620838799,53.5366047123008,2022-05-24
"541","Angkasa-Kemayoran (S2)","2022-05-25T00:00:00.000Z",2,"2022-05-25T00:00:00.000Z",25,5,2022,56.25,"2022-05-25T00:00:00.000Z",49.0552961814164,45.1265577378326,52.9840915954787,2022-05-25
"542","Angkasa-Kemayoran (S2)","2022-05-26T00:00:00.000Z",2,"2022-05-26T00:00:00.000Z",26,5,2022,NA,"2022-05-26T00:00:00.000Z",45.0058102061249,41.0663877538132,48.9452368604597,2022-05-26
"543","Angkasa-Kemayoran (S2)","2022-05-27T00:00:00.000Z",2,"2022-05-27T00:00:00.000Z",27,5,2022,NA,"2022-05-27T00:00:00.000Z",41.4253678291403,37.5063480863744,45.3443948744482,2022-05-27
"544","Angkasa-Kemayoran (S2)","2022-05-28T00:00:00.000Z",2,"2022-05-28T00:00:00.000Z",28,5,2022,60.1,"2022-05-28T00:00:00.000Z",40.1280184236552,36.2623799637413,43.9936243993787,2022-05-28
"545","Angkasa-Kemayoran (S2)","2022-05-29T00:00:00.000Z",2,"2022-05-29T00:00:00.000Z",29,5,2022,36.4373,"2022-05-29T00:00:00.000Z",36.83807744161,32.9878819274887,40.6881430434482,2022-05-29
"546","Angkasa-Kemayoran (S2)","2022-05-30T00:00:00.000Z",2,"2022-05-30T00:00:00.000Z",30,5,2022,34.16,"2022-05-30T00:00:00.000Z",37.1306465741299,33.2961165355753,40.9650439461483,2022-05-30
"547","Angkasa-Kemayoran (S2)","2022-05-31T00:00:00.000Z",2,"2022-05-31T00:00:00.000Z",31,5,2022,36.5369,"2022-05-31T00:00:00.000Z",38.0865250446982,34.2507162480062,41.9224082703752,2022-05-31
"548","Angkasa-Kemayoran (S2)","2022-06-01T00:00:00.000Z",2,"2022-06-01T00:00:00.000Z",1,6,2022,26.9086,"2022-06-01T00:00:00.000Z",35.7693297184346,31.9347799337524,39.6038886286312,2022-06-01
"549","Angkasa-Kemayoran (S2)","2022-06-02T00:00:00.000Z",2,"2022-06-02T00:00:00.000Z",2,6,2022,43.73,"2022-06-02T00:00:00.000Z",35.7537968342993,31.9319866516514,39.5754377521636,2022-06-02
"550","Angkasa-Kemayoran (S2)","2022-06-03T00:00:00.000Z",2,"2022-06-03T00:00:00.000Z",3,6,2022,45.28,"2022-06-03T00:00:00.000Z",39.5582210988035,35.7469268210823,43.3694930567041,2022-06-03
"551","Angkasa-Kemayoran (S2)","2022-06-04T00:00:00.000Z",2,"2022-06-04T00:00:00.000Z",4,6,2022,44.5,"2022-06-04T00:00:00.000Z",45.2267222492979,41.3816666690003,49.071981196396,2022-06-04
"552","Angkasa-Kemayoran (S2)","2022-06-05T00:00:00.000Z",2,"2022-06-05T00:00:00.000Z",5,6,2022,45.87,"2022-06-05T00:00:00.000Z",42.1376944753675,38.2898611468646,45.9857326923106,2022-06-05
"553","Angkasa-Kemayoran (S2)","2022-06-06T00:00:00.000Z",2,"2022-06-06T00:00:00.000Z",6,6,2022,58.265,"2022-06-06T00:00:00.000Z",39.4952597594076,35.6559449818161,43.3347183708969,2022-06-06
"554","Angkasa-Kemayoran (S2)","2022-06-07T00:00:00.000Z",2,"2022-06-07T00:00:00.000Z",7,6,2022,78.62,"2022-06-07T00:00:00.000Z",44.7681226729364,40.9158597117306,48.6206178886293,2022-06-07
"555","Angkasa-Kemayoran (S2)","2022-06-08T00:00:00.000Z",2,"2022-06-08T00:00:00.000Z",8,6,2022,68.85,"2022-06-08T00:00:00.000Z",48.8434461188757,44.991149525231,52.6961028903887,2022-06-08
"556","Angkasa-Kemayoran (S2)","2022-06-09T00:00:00.000Z",2,"2022-06-09T00:00:00.000Z",9,6,2022,64.2033,"2022-06-09T00:00:00.000Z",44.1307132926775,40.2758313128722,47.9856665264909,2022-06-09
"557","Angkasa-Kemayoran (S2)","2022-06-10T00:00:00.000Z",2,"2022-06-10T00:00:00.000Z",10,6,2022,59.495,"2022-06-10T00:00:00.000Z",47.598048194827,43.7229923377529,51.4729278042915,2022-06-10
"558","Angkasa-Kemayoran (S2)","2022-06-11T00:00:00.000Z",2,"2022-06-11T00:00:00.000Z",11,6,2022,53.9338,"2022-06-11T00:00:00.000Z",51.2618908613743,47.3834288829706,55.1401376679907,2022-06-11
"559","Angkasa-Kemayoran (S2)","2022-06-12T00:00:00.000Z",2,"2022-06-12T00:00:00.000Z",12,6,2022,54.175,"2022-06-12T00:00:00.000Z",52.476679308279,48.6236695311808,56.3293257156236,2022-06-12
"560","Angkasa-Kemayoran (S2)","2022-06-13T00:00:00.000Z",2,"2022-06-13T00:00:00.000Z",13,6,2022,49.7822,"2022-06-13T00:00:00.000Z",52.6538940371196,48.8072863908961,56.5001728549257,2022-06-13
"561","Angkasa-Kemayoran (S2)","2022-06-14T00:00:00.000Z",2,"2022-06-14T00:00:00.000Z",14,6,2022,NA,"2022-06-14T00:00:00.000Z",59.1272309463966,55.2468945593094,63.0075362638325,2022-06-14
"562","Angkasa-Kemayoran (S2)","2022-06-15T00:00:00.000Z",2,"2022-06-15T00:00:00.000Z",15,6,2022,99.444,"2022-06-15T00:00:00.000Z",65.2738463645665,61.3964250861818,69.1515443508119,2022-06-15
"563","Angkasa-Kemayoran (S2)","2022-06-16T00:00:00.000Z",2,"2022-06-16T00:00:00.000Z",16,6,2022,94.0633,"2022-06-16T00:00:00.000Z",69.7052109243812,65.8078249935961,73.6028272666268,2022-06-16
"564","Angkasa-Kemayoran (S2)","2022-06-17T00:00:00.000Z",2,"2022-06-17T00:00:00.000Z",17,6,2022,87.7214,"2022-06-17T00:00:00.000Z",69.3167504083215,65.4189540126628,73.2147931104107,2022-06-17
"565","Angkasa-Kemayoran (S2)","2022-06-18T00:00:00.000Z",2,"2022-06-18T00:00:00.000Z",18,6,2022,124.6079,"2022-06-18T00:00:00.000Z",71.9060105257091,68.00434187378,75.8078939476225,2022-06-18
"566","Angkasa-Kemayoran (S2)","2022-06-19T00:00:00.000Z",2,"2022-06-19T00:00:00.000Z",19,6,2022,79.2652,"2022-06-19T00:00:00.000Z",71.1828589552273,67.2478164621926,75.1177753041762,2022-06-19
"567","Angkasa-Kemayoran (S2)","2022-06-20T00:00:00.000Z",2,"2022-06-20T00:00:00.000Z",20,6,2022,75.4269,"2022-06-20T00:00:00.000Z",74.8532983838702,70.9217403108684,78.784688705116,2022-06-20
"568","Angkasa-Kemayoran (S2)","2022-06-21T00:00:00.000Z",2,"2022-06-21T00:00:00.000Z",21,6,2022,72.502,"2022-06-21T00:00:00.000Z",77.5687885750507,73.65611788014,81.4814746761696,2022-06-21
"569","Angkasa-Kemayoran (S2)","2022-06-22T00:00:00.000Z",2,"2022-06-22T00:00:00.000Z",22,6,2022,87.11,"2022-06-22T00:00:00.000Z",76.9422078992575,73.0293760920274,80.8549436275609,2022-06-22
"570","Angkasa-Kemayoran (S2)","2022-06-23T00:00:00.000Z",2,"2022-06-23T00:00:00.000Z",23,6,2022,101.95,"2022-06-23T00:00:00.000Z",72.4229944771934,68.5062136474038,76.3396538734644,2022-06-23
"571","Angkasa-Kemayoran (S2)","2022-06-24T00:00:00.000Z",2,"2022-06-24T00:00:00.000Z",24,6,2022,104.6425,"2022-06-24T00:00:00.000Z",68.022637327827,64.0981134851693,71.9471390933822,2022-06-24
"572","Angkasa-Kemayoran (S2)","2022-06-25T00:00:00.000Z",2,"2022-06-25T00:00:00.000Z",25,6,2022,94.2111,"2022-06-25T00:00:00.000Z",65.5481235143238,61.6480820334761,69.4482274382076,2022-06-25
"573","Angkasa-Kemayoran (S2)","2022-06-26T00:00:00.000Z",2,"2022-06-26T00:00:00.000Z",26,6,2022,79.676,"2022-06-26T00:00:00.000Z",60.7825238338328,56.8827302793236,64.6822195863806,2022-06-26
"574","Angkasa-Kemayoran (S2)","2022-06-27T00:00:00.000Z",2,"2022-06-27T00:00:00.000Z",27,6,2022,61.0914,"2022-06-27T00:00:00.000Z",59.3800789358313,55.4790409795374,63.280820785862,2022-06-27
"575","Angkasa-Kemayoran (S2)","2022-06-28T00:00:00.000Z",2,"2022-06-28T00:00:00.000Z",28,6,2022,48.6411,"2022-06-28T00:00:00.000Z",58.5957401329785,54.6622504949957,62.5288973525777,2022-06-28
"576","Angkasa-Kemayoran (S2)","2022-06-29T00:00:00.000Z",2,"2022-06-29T00:00:00.000Z",29,6,2022,38.362,"2022-06-29T00:00:00.000Z",54.5272923906936,50.5878756535254,58.4661937013669,2022-06-29
"577","Angkasa-Kemayoran (S2)","2022-06-30T00:00:00.000Z",2,"2022-06-30T00:00:00.000Z",30,6,2022,53.4615,"2022-06-30T00:00:00.000Z",52.7328498543832,48.8242984863444,56.6407903459252,2022-06-30
"578","Angkasa-Kemayoran (S2)","2022-07-01T00:00:00.000Z",2,"2022-07-01T00:00:00.000Z",1,7,2022,78.6238,"2022-07-01T00:00:00.000Z",54.6943404610273,50.8026243262402,58.5856328222481,2022-07-01
"579","Angkasa-Kemayoran (S2)","2022-07-02T00:00:00.000Z",2,"2022-07-02T00:00:00.000Z",2,7,2022,90.7896,"2022-07-02T00:00:00.000Z",58.381657432569,54.4663281520126,62.2968300879982,2022-07-02
"580","Angkasa-Kemayoran (S2)","2022-07-03T00:00:00.000Z",2,"2022-07-03T00:00:00.000Z",3,7,2022,66.0435,"2022-07-03T00:00:00.000Z",53.1096687941558,49.2041764805994,57.0149943119724,2022-07-03
"581","Angkasa-Kemayoran (S2)","2022-07-04T00:00:00.000Z",2,"2022-07-04T00:00:00.000Z",4,7,2022,35.6258,"2022-07-04T00:00:00.000Z",48.235484719195,44.3564139811607,52.1142904023217,2022-07-04
"582","Angkasa-Kemayoran (S2)","2022-07-05T00:00:00.000Z",2,"2022-07-05T00:00:00.000Z",5,7,2022,42.125,"2022-07-05T00:00:00.000Z",51.3101839533904,47.4408120512196,55.1794191837864,2022-07-05
